Epoch 1/200
Total loss: 55.7108, Reconstruction loss: 44.2687, KL loss: 114.4215
Total loss: 54.3308, Reconstruction loss: 43.2218, KL loss: 111.0897
Total loss: 57.0037, Reconstruction loss: 45.8185, KL loss: 111.8526
Total loss: 50.7527, Reconstruction loss: 39.8036, KL loss: 109.4904
Total loss: 54.0490, Reconstruction loss: 43.0860, KL loss: 109.6294
Total loss: 55.4043, Reconstruction loss: 44.1778, KL loss: 112.2644
Total loss: 57.3084, Reconstruction loss: 46.1533, KL loss: 111.5507
Total loss: 58.0805, Reconstruction loss: 46.9810, KL loss: 110.9951
Total loss: 60.6928, Reconstruction loss: 49.7562, KL loss: 109.3661
Total loss: 63.1632, Reconstruction loss: 52.2912, KL loss: 108.7203
Total loss: 58.7631, Reconstruction loss: 47.9031, KL loss: 108.6000
Total loss: 60.5419, Reconstruction loss: 49.7550, KL loss: 107.8691
Total loss: 55.7032, Reconstruction loss: 44.5305, KL loss: 111.7276
Total loss: 57.7100, Reconstruction loss: 46.6839, KL loss: 110.2610
Total loss: 60.1789, Reconstruction loss: 48.7083, KL loss: 114.7066
Total loss: 56.2834, Reconstruction loss: 44.9062, KL loss: 113.7717
Total loss: 55.5570, Reconstruction loss: 44.1304, KL loss: 114.2658
Total loss: 57.3438, Reconstruction loss: 45.8474, KL loss: 114.9633
Total loss: 54.5263, Reconstruction loss: 43.2216, KL loss: 113.0468
Total loss: 60.3082, Reconstruction loss: 48.6861, KL loss: 116.2213
Total loss: 58.4842, Reconstruction loss: 46.6048, KL loss: 118.7941
Total loss: 61.1115, Reconstruction loss: 48.9857, KL loss: 121.2576
Total loss: 58.9170, Reconstruction loss: 47.3616, KL loss: 115.5533
Total loss: 65.5646, Reconstruction loss: 53.1241, KL loss: 124.4054
Total loss: 56.8390, Reconstruction loss: 45.1783, KL loss: 116.6077
Total loss: 61.0252, Reconstruction loss: 48.9541, KL loss: 120.7111
Total loss: 59.5778, Reconstruction loss: 47.3590, KL loss: 122.1878
Total loss: 59.6480, Reconstruction loss: 46.9785, KL loss: 126.6955
Total loss: 52.8625, Reconstruction loss: 41.1431, KL loss: 117.1937
Total loss: 58.6030, Reconstruction loss: 46.4378, KL loss: 121.6520
Total loss: 55.4204, Reconstruction loss: 43.4800, KL loss: 119.4039
Total loss: 57.5890, Reconstruction loss: 45.6500, KL loss: 119.3901
Total loss: 56.6015, Reconstruction loss: 44.5833, KL loss: 120.1824
Total loss: 58.0230, Reconstruction loss: 46.0104, KL loss: 120.1258
Total loss: 57.4496, Reconstruction loss: 45.5069, KL loss: 119.4270
Total loss: 56.8953, Reconstruction loss: 45.2304, KL loss: 116.6494
Total loss: 59.7233, Reconstruction loss: 47.7203, KL loss: 120.0297
Total loss: 55.5854, Reconstruction loss: 43.6504, KL loss: 119.3502
Total loss: 54.1850, Reconstruction loss: 42.2024, KL loss: 119.8252
Total loss: 56.4197, Reconstruction loss: 44.3836, KL loss: 120.3611
Total loss: 56.7426, Reconstruction loss: 44.7617, KL loss: 119.8093
Total loss: 55.5228, Reconstruction loss: 43.1908, KL loss: 123.3202
Total loss: 53.1211, Reconstruction loss: 41.1026, KL loss: 120.1852
Total loss: 52.5506, Reconstruction loss: 40.7219, KL loss: 118.2869
Total loss: 55.1767, Reconstruction loss: 43.2514, KL loss: 119.2529
Total loss: 52.8479, Reconstruction loss: 40.9164, KL loss: 119.3150
Total loss: 54.9749, Reconstruction loss: 43.0369, KL loss: 119.3804
Total loss: 57.1465, Reconstruction loss: 45.0465, KL loss: 120.9999
Total loss: 54.2334, Reconstruction loss: 42.0253, KL loss: 122.0810
Total loss: 49.9814, Reconstruction loss: 38.4603, KL loss: 115.2111
Total loss: 51.0617, Reconstruction loss: 39.4319, KL loss: 116.2978
Total loss: 51.8663, Reconstruction loss: 39.9581, KL loss: 119.0821
Total loss: 52.6973, Reconstruction loss: 40.9358, KL loss: 117.6147
Total loss: 55.0086, Reconstruction loss: 43.4382, KL loss: 115.7034
Total loss: 54.3883, Reconstruction loss: 42.7662, KL loss: 116.2213
Total loss: 55.1490, Reconstruction loss: 43.1046, KL loss: 120.4438
Total loss: 51.7269, Reconstruction loss: 40.0827, KL loss: 116.4416
Total loss: 46.9470, Reconstruction loss: 34.9772, KL loss: 119.6977
Epoch 147/200
Total loss: 52.0248, Reconstruction loss: 40.7359, KL loss: 112.8898
Total loss: 51.5345, Reconstruction loss: 39.9190, KL loss: 116.1551
Total loss: 51.5393, Reconstruction loss: 40.1167, KL loss: 114.2266
Total loss: 52.1955, Reconstruction loss: 40.7453, KL loss: 114.5018
Total loss: 52.9621, Reconstruction loss: 41.6668, KL loss: 112.9528
Total loss: 52.3082, Reconstruction loss: 41.0478, KL loss: 112.6042
Total loss: 52.0853, Reconstruction loss: 40.7791, KL loss: 113.0616
Total loss: 50.9143, Reconstruction loss: 39.9170, KL loss: 109.9729
Total loss: 54.6197, Reconstruction loss: 43.5594, KL loss: 110.6036
Total loss: 49.2439, Reconstruction loss: 38.3986, KL loss: 108.4537
Total loss: 52.4123, Reconstruction loss: 41.5414, KL loss: 108.7096
Total loss: 52.9422, Reconstruction loss: 41.8044, KL loss: 111.3779
Total loss: 53.7303, Reconstruction loss: 42.6374, KL loss: 110.9289
Total loss: 53.5350, Reconstruction loss: 42.5086, KL loss: 110.2640
Total loss: 54.3317, Reconstruction loss: 43.4943, KL loss: 108.3741
Total loss: 56.5794, Reconstruction loss: 45.8595, KL loss: 107.1996
Total loss: 51.8030, Reconstruction loss: 41.1382, KL loss: 106.6474
Total loss: 55.2845, Reconstruction loss: 44.7565, KL loss: 105.2796
Total loss: 52.5998, Reconstruction loss: 41.7862, KL loss: 108.1364
Total loss: 54.7126, Reconstruction loss: 44.0641, KL loss: 106.4842
Total loss: 56.4123, Reconstruction loss: 45.3971, KL loss: 110.1515
Total loss: 54.3483, Reconstruction loss: 43.4655, KL loss: 108.8279
Total loss: 53.8403, Reconstruction loss: 42.9637, KL loss: 108.7663
Total loss: 55.1094, Reconstruction loss: 44.1992, KL loss: 109.1018
Total loss: 51.4170, Reconstruction loss: 40.7012, KL loss: 107.1574
Total loss: 55.4815, Reconstruction loss: 44.4939, KL loss: 109.8766
Total loss: 53.0597, Reconstruction loss: 41.8287, KL loss: 112.3107
Total loss: 55.7854, Reconstruction loss: 44.3008, KL loss: 114.8461
Total loss: 54.0064, Reconstruction loss: 43.0419, KL loss: 109.6451
Total loss: 60.8812, Reconstruction loss: 49.0905, KL loss: 117.9074
Total loss: 53.6383, Reconstruction loss: 42.5654, KL loss: 110.7289
Total loss: 58.3338, Reconstruction loss: 46.8673, KL loss: 114.6644
Total loss: 59.3606, Reconstruction loss: 47.7283, KL loss: 116.3232
Total loss: 59.5970, Reconstruction loss: 47.4856, KL loss: 121.1136
Total loss: 54.2673, Reconstruction loss: 43.0542, KL loss: 112.1313
Total loss: 58.4253, Reconstruction loss: 46.7563, KL loss: 116.6909
Total loss: 53.7969, Reconstruction loss: 42.2902, KL loss: 115.0674
Total loss: 54.7183, Reconstruction loss: 43.2236, KL loss: 114.9468
Total loss: 53.0804, Reconstruction loss: 41.4791, KL loss: 116.0127
Total loss: 54.3790, Reconstruction loss: 42.7772, KL loss: 116.0176
Total loss: 54.9082, Reconstruction loss: 43.4448, KL loss: 114.6344
Total loss: 54.3839, Reconstruction loss: 43.1966, KL loss: 111.8733
Total loss: 58.5447, Reconstruction loss: 47.0988, KL loss: 114.4591
Total loss: 55.4856, Reconstruction loss: 44.1423, KL loss: 113.4324
Total loss: 54.5730, Reconstruction loss: 43.1826, KL loss: 113.9040
Total loss: 56.2797, Reconstruction loss: 44.8193, KL loss: 114.6036
Total loss: 56.3337, Reconstruction loss: 44.8910, KL loss: 114.4274
Total loss: 56.1060, Reconstruction loss: 44.3047, KL loss: 118.0131
Total loss: 53.2533, Reconstruction loss: 41.7168, KL loss: 115.3642
Total loss: 53.1193, Reconstruction loss: 41.7182, KL loss: 114.0108
Total loss: 55.0179, Reconstruction loss: 43.4779, KL loss: 115.4006
Total loss: 51.6462, Reconstruction loss: 40.0425, KL loss: 116.0372
Total loss: 53.3858, Reconstruction loss: 41.7396, KL loss: 116.4615
Total loss: 55.7129, Reconstruction loss: 43.8677, KL loss: 118.4525
Total loss: 53.7149, Reconstruction loss: 41.7261, KL loss: 119.8881
Total loss: 50.1359, Reconstruction loss: 38.8207, KL loss: 113.1512
Total loss: 51.2999, Reconstruction loss: 39.7924, KL loss: 115.0751
Total loss: 52.8038, Reconstruction loss: 40.9665, KL loss: 118.3736
Total loss: 53.2487, Reconstruction loss: 41.4917, KL loss: 117.5697
Total loss: 54.9362, Reconstruction loss: 43.3190, KL loss: 116.1724
Total loss: 53.9672, Reconstruction loss: 42.2275, KL loss: 117.3965
Total loss: 54.8169, Reconstruction loss: 42.6593, KL loss: 121.5753
Total loss: 50.7271, Reconstruction loss: 38.9445, KL loss: 117.8261
Total loss: 46.8809, Reconstruction loss: 34.7681, KL loss: 121.1283
Epoch 148/200
Total loss: 52.2160, Reconstruction loss: 40.8587, KL loss: 113.5731
Total loss: 51.4035, Reconstruction loss: 39.7201, KL loss: 116.8340
Total loss: 51.0419, Reconstruction loss: 39.5576, KL loss: 114.8434
Total loss: 51.1526, Reconstruction loss: 39.6801, KL loss: 114.7248
Total loss: 51.7170, Reconstruction loss: 40.4273, KL loss: 112.8970
Total loss: 50.7291, Reconstruction loss: 39.5033, KL loss: 112.2581
Total loss: 49.7895, Reconstruction loss: 38.5395, KL loss: 112.4992
Total loss: 48.2848, Reconstruction loss: 37.3134, KL loss: 109.7138
Total loss: 51.9235, Reconstruction loss: 40.9152, KL loss: 110.0823
Total loss: 46.7766, Reconstruction loss: 35.9542, KL loss: 108.2245
Total loss: 50.4551, Reconstruction loss: 39.5964, KL loss: 108.5870
Total loss: 51.4001, Reconstruction loss: 40.2911, KL loss: 111.0897
Total loss: 52.7868, Reconstruction loss: 41.6797, KL loss: 111.0707
Total loss: 52.5132, Reconstruction loss: 41.4734, KL loss: 110.3982
Total loss: 53.0714, Reconstruction loss: 42.2071, KL loss: 108.6435
Total loss: 54.4930, Reconstruction loss: 43.7688, KL loss: 107.2425
Total loss: 48.8397, Reconstruction loss: 38.1866, KL loss: 106.5308
Total loss: 50.6896, Reconstruction loss: 40.1858, KL loss: 105.0385
Total loss: 48.5153, Reconstruction loss: 37.7741, KL loss: 107.4119
Total loss: 51.1456, Reconstruction loss: 40.6164, KL loss: 105.2919
Total loss: 53.3842, Reconstruction loss: 42.5426, KL loss: 108.4162
Total loss: 52.2199, Reconstruction loss: 41.5745, KL loss: 106.4546
Total loss: 52.4721, Reconstruction loss: 41.8933, KL loss: 105.7887
Total loss: 53.8019, Reconstruction loss: 43.2035, KL loss: 105.9844
Total loss: 49.6785, Reconstruction loss: 39.3108, KL loss: 103.6763
Total loss: 54.1498, Reconstruction loss: 43.5643, KL loss: 105.8554
Total loss: 51.1269, Reconstruction loss: 40.3033, KL loss: 108.2363
Total loss: 52.2341, Reconstruction loss: 41.1898, KL loss: 110.4428
Total loss: 50.7913, Reconstruction loss: 40.2367, KL loss: 105.5462
Total loss: 56.6043, Reconstruction loss: 45.2709, KL loss: 113.3336
Total loss: 49.7665, Reconstruction loss: 39.1230, KL loss: 106.4355
Total loss: 54.0834, Reconstruction loss: 43.0475, KL loss: 110.3590
Total loss: 55.8329, Reconstruction loss: 44.6291, KL loss: 112.0382
Total loss: 57.1853, Reconstruction loss: 45.5110, KL loss: 116.7434
Total loss: 52.4708, Reconstruction loss: 41.6466, KL loss: 108.2421
Total loss: 58.2608, Reconstruction loss: 46.9839, KL loss: 112.7692
Total loss: 52.8790, Reconstruction loss: 41.7409, KL loss: 111.3802
Total loss: 54.3065, Reconstruction loss: 43.1551, KL loss: 111.5131
Total loss: 51.9338, Reconstruction loss: 40.6545, KL loss: 112.7930
Total loss: 52.9643, Reconstruction loss: 41.6985, KL loss: 112.6576
Total loss: 52.7768, Reconstruction loss: 41.6371, KL loss: 111.3974
Total loss: 50.8862, Reconstruction loss: 40.0357, KL loss: 108.5047
Total loss: 55.6660, Reconstruction loss: 44.5904, KL loss: 110.7565
Total loss: 54.0879, Reconstruction loss: 43.1446, KL loss: 109.4335
Total loss: 53.4629, Reconstruction loss: 42.5003, KL loss: 109.6263
Total loss: 56.5352, Reconstruction loss: 45.5449, KL loss: 109.9025
Total loss: 55.6794, Reconstruction loss: 44.7030, KL loss: 109.7640
Total loss: 56.5797, Reconstruction loss: 45.2761, KL loss: 113.0358
Total loss: 54.2912, Reconstruction loss: 43.2620, KL loss: 110.2920
Total loss: 53.0455, Reconstruction loss: 42.0987, KL loss: 109.4688
Total loss: 54.2474, Reconstruction loss: 43.1604, KL loss: 110.8703
Total loss: 51.4651, Reconstruction loss: 40.2703, KL loss: 111.9476
Total loss: 52.6152, Reconstruction loss: 41.3378, KL loss: 112.7746
Total loss: 55.1124, Reconstruction loss: 43.5827, KL loss: 115.2973
Total loss: 52.4777, Reconstruction loss: 40.7440, KL loss: 117.3371
Total loss: 50.2198, Reconstruction loss: 39.1509, KL loss: 110.6888
Total loss: 51.4024, Reconstruction loss: 40.0660, KL loss: 113.3644
Total loss: 52.4469, Reconstruction loss: 40.7620, KL loss: 116.8494
Total loss: 52.8196, Reconstruction loss: 41.1692, KL loss: 116.5047
Total loss: 55.2466, Reconstruction loss: 43.6765, KL loss: 115.7006
Total loss: 54.1334, Reconstruction loss: 42.4004, KL loss: 117.3301
Total loss: 54.5108, Reconstruction loss: 42.3170, KL loss: 121.9379
Total loss: 50.3056, Reconstruction loss: 38.4430, KL loss: 118.6267
Total loss: 47.2076, Reconstruction loss: 34.9599, KL loss: 122.4777
Epoch 149/200
Total loss: 52.8217, Reconstruction loss: 41.3476, KL loss: 114.7403
Total loss: 51.9401, Reconstruction loss: 40.1034, KL loss: 118.3670
Total loss: 51.9729, Reconstruction loss: 40.3070, KL loss: 116.6591
Total loss: 52.1201, Reconstruction loss: 40.4901, KL loss: 116.2999
Total loss: 52.3632, Reconstruction loss: 40.9196, KL loss: 114.4360
Total loss: 51.3118, Reconstruction loss: 39.9424, KL loss: 113.6935
Total loss: 49.3474, Reconstruction loss: 38.0052, KL loss: 113.4222
Total loss: 47.8275, Reconstruction loss: 36.7492, KL loss: 110.7826
Total loss: 50.9102, Reconstruction loss: 39.8114, KL loss: 110.9881
Total loss: 45.7816, Reconstruction loss: 34.8736, KL loss: 109.0797
Total loss: 49.3688, Reconstruction loss: 38.4601, KL loss: 109.0866
Total loss: 50.5698, Reconstruction loss: 39.3978, KL loss: 111.7197
Total loss: 51.6877, Reconstruction loss: 40.4813, KL loss: 112.0645
Total loss: 51.8088, Reconstruction loss: 40.6795, KL loss: 111.2933
Total loss: 52.4300, Reconstruction loss: 41.4555, KL loss: 109.7442
Total loss: 53.4939, Reconstruction loss: 42.6585, KL loss: 108.3549
Total loss: 47.7525, Reconstruction loss: 36.9880, KL loss: 107.6449
Total loss: 49.6010, Reconstruction loss: 38.9848, KL loss: 106.1613
Total loss: 46.3799, Reconstruction loss: 35.5131, KL loss: 108.6677
Total loss: 48.9371, Reconstruction loss: 38.3031, KL loss: 106.3397
Total loss: 51.5963, Reconstruction loss: 40.6589, KL loss: 109.3732
Total loss: 49.3718, Reconstruction loss: 38.6608, KL loss: 107.1096
Total loss: 50.2940, Reconstruction loss: 39.6837, KL loss: 106.1023
Total loss: 52.3504, Reconstruction loss: 41.7247, KL loss: 106.2570
Total loss: 48.5983, Reconstruction loss: 38.2719, KL loss: 103.2640
Total loss: 53.1701, Reconstruction loss: 42.6336, KL loss: 105.3647
Total loss: 49.8931, Reconstruction loss: 39.1552, KL loss: 107.3791
Total loss: 51.2376, Reconstruction loss: 40.2967, KL loss: 109.4087
Total loss: 48.8304, Reconstruction loss: 38.3957, KL loss: 104.3466
Total loss: 54.6584, Reconstruction loss: 43.4838, KL loss: 111.7459
Total loss: 47.1335, Reconstruction loss: 36.6537, KL loss: 104.7982
Total loss: 51.3207, Reconstruction loss: 40.4650, KL loss: 108.5563
Total loss: 53.4587, Reconstruction loss: 42.4436, KL loss: 110.1515
Total loss: 54.7056, Reconstruction loss: 43.2333, KL loss: 114.7229
Total loss: 50.4588, Reconstruction loss: 39.8263, KL loss: 106.3249
Total loss: 55.7696, Reconstruction loss: 44.6925, KL loss: 110.7709
Total loss: 51.9207, Reconstruction loss: 40.9803, KL loss: 109.4040
Total loss: 54.3758, Reconstruction loss: 43.4006, KL loss: 109.7512
Total loss: 50.8194, Reconstruction loss: 39.6980, KL loss: 111.2141
Total loss: 52.3615, Reconstruction loss: 41.2539, KL loss: 111.0764
Total loss: 51.0094, Reconstruction loss: 40.0122, KL loss: 109.9721
Total loss: 49.4042, Reconstruction loss: 38.7024, KL loss: 107.0184
Total loss: 52.7891, Reconstruction loss: 41.8546, KL loss: 109.3457
Total loss: 50.9672, Reconstruction loss: 40.1784, KL loss: 107.8880
Total loss: 50.9521, Reconstruction loss: 40.1703, KL loss: 107.8183
Total loss: 54.8923, Reconstruction loss: 44.1267, KL loss: 107.6560
Total loss: 55.4662, Reconstruction loss: 44.7418, KL loss: 107.2444
Total loss: 55.8011, Reconstruction loss: 44.7866, KL loss: 110.1451
Total loss: 53.1820, Reconstruction loss: 42.4613, KL loss: 107.2070
Total loss: 53.7677, Reconstruction loss: 43.1720, KL loss: 105.9570
Total loss: 54.6565, Reconstruction loss: 43.9587, KL loss: 106.9782
Total loss: 51.0535, Reconstruction loss: 40.2703, KL loss: 107.8312
Total loss: 53.0546, Reconstruction loss: 42.2120, KL loss: 108.4253
Total loss: 55.4482, Reconstruction loss: 44.3561, KL loss: 110.9217
Total loss: 52.8364, Reconstruction loss: 41.5353, KL loss: 113.0110
Total loss: 49.9604, Reconstruction loss: 39.2962, KL loss: 106.6423
Total loss: 50.4655, Reconstruction loss: 39.4855, KL loss: 109.7997
Total loss: 51.8206, Reconstruction loss: 40.4888, KL loss: 113.3180
Total loss: 52.5297, Reconstruction loss: 41.1905, KL loss: 113.3920
Total loss: 55.4464, Reconstruction loss: 44.1569, KL loss: 112.8954
Total loss: 53.4315, Reconstruction loss: 41.9332, KL loss: 114.9838
Total loss: 54.1129, Reconstruction loss: 42.1322, KL loss: 119.8067
Total loss: 51.0088, Reconstruction loss: 39.3059, KL loss: 117.0288
Total loss: 47.0001, Reconstruction loss: 34.8488, KL loss: 121.5125
Epoch 150/200
Total loss: 53.0541, Reconstruction loss: 41.6199, KL loss: 114.3420
Total loss: 52.5585, Reconstruction loss: 40.7126, KL loss: 118.4594
Total loss: 52.7227, Reconstruction loss: 41.0044, KL loss: 117.1830
Total loss: 52.4755, Reconstruction loss: 40.7657, KL loss: 117.0980
Total loss: 53.5521, Reconstruction loss: 41.9968, KL loss: 115.5533
Total loss: 52.1158, Reconstruction loss: 40.6127, KL loss: 115.0313
Total loss: 50.3646, Reconstruction loss: 38.8997, KL loss: 114.6486
Total loss: 48.5876, Reconstruction loss: 37.3814, KL loss: 112.0619
Total loss: 51.8291, Reconstruction loss: 40.5816, KL loss: 112.4746
Total loss: 46.3518, Reconstruction loss: 35.3105, KL loss: 110.4128
Total loss: 50.1942, Reconstruction loss: 39.1607, KL loss: 110.3348
Total loss: 50.4928, Reconstruction loss: 39.1909, KL loss: 113.0186
Total loss: 51.5047, Reconstruction loss: 40.1679, KL loss: 113.3679
Total loss: 51.0411, Reconstruction loss: 39.7639, KL loss: 112.7729
Total loss: 51.9653, Reconstruction loss: 40.8751, KL loss: 110.9024
Total loss: 53.1414, Reconstruction loss: 42.1877, KL loss: 109.5366
Total loss: 47.9664, Reconstruction loss: 37.0732, KL loss: 108.9320
Total loss: 49.4595, Reconstruction loss: 38.7148, KL loss: 107.4474
Total loss: 46.5968, Reconstruction loss: 35.6032, KL loss: 109.9361
Total loss: 48.8769, Reconstruction loss: 38.1120, KL loss: 107.6492
Total loss: 51.5005, Reconstruction loss: 40.4268, KL loss: 110.7361
Total loss: 48.5870, Reconstruction loss: 37.7398, KL loss: 108.4713
Total loss: 49.8585, Reconstruction loss: 39.1242, KL loss: 107.3424
Total loss: 51.1081, Reconstruction loss: 40.3353, KL loss: 107.7278
Total loss: 47.3711, Reconstruction loss: 36.9385, KL loss: 104.3264
Total loss: 52.0089, Reconstruction loss: 41.3661, KL loss: 106.4278
Total loss: 49.1375, Reconstruction loss: 38.3240, KL loss: 108.1352
Total loss: 50.4750, Reconstruction loss: 39.4818, KL loss: 109.9320
Total loss: 48.7155, Reconstruction loss: 38.2518, KL loss: 104.6365
Total loss: 54.0065, Reconstruction loss: 42.8063, KL loss: 112.0020
Total loss: 46.3840, Reconstruction loss: 35.9061, KL loss: 104.7790
Total loss: 49.6147, Reconstruction loss: 38.7790, KL loss: 108.3571
Total loss: 51.6611, Reconstruction loss: 40.6656, KL loss: 109.9545
Total loss: 52.5177, Reconstruction loss: 41.0932, KL loss: 114.2449
Total loss: 47.9712, Reconstruction loss: 37.3778, KL loss: 105.9341
Total loss: 53.6079, Reconstruction loss: 42.5788, KL loss: 110.2904
Total loss: 50.3079, Reconstruction loss: 39.4544, KL loss: 108.5350
Total loss: 52.1175, Reconstruction loss: 41.2129, KL loss: 109.0461
Total loss: 50.5534, Reconstruction loss: 39.5029, KL loss: 110.5049
Total loss: 52.0360, Reconstruction loss: 41.0049, KL loss: 110.3110
Total loss: 51.0859, Reconstruction loss: 40.1656, KL loss: 109.2027
Total loss: 49.3303, Reconstruction loss: 38.6851, KL loss: 106.4527
Total loss: 52.6058, Reconstruction loss: 41.7262, KL loss: 108.7960
Total loss: 49.5019, Reconstruction loss: 38.7424, KL loss: 107.5951
Total loss: 48.8144, Reconstruction loss: 38.0879, KL loss: 107.2655
Total loss: 51.2717, Reconstruction loss: 40.5798, KL loss: 106.9190
Total loss: 52.9535, Reconstruction loss: 42.3523, KL loss: 106.0117
Total loss: 53.9608, Reconstruction loss: 43.1140, KL loss: 108.4677
Total loss: 52.1469, Reconstruction loss: 41.6361, KL loss: 105.1080
Total loss: 52.8357, Reconstruction loss: 42.4723, KL loss: 103.6335
Total loss: 54.6197, Reconstruction loss: 44.1781, KL loss: 104.4158
Total loss: 51.4505, Reconstruction loss: 40.9437, KL loss: 105.0675
Total loss: 53.0957, Reconstruction loss: 42.5266, KL loss: 105.6909
Total loss: 55.5265, Reconstruction loss: 44.7078, KL loss: 108.1865
Total loss: 52.3000, Reconstruction loss: 41.2631, KL loss: 110.3695
Total loss: 49.0902, Reconstruction loss: 38.6695, KL loss: 104.2071
Total loss: 50.3453, Reconstruction loss: 39.5863, KL loss: 107.5893
Total loss: 51.7699, Reconstruction loss: 40.6744, KL loss: 110.9549
Total loss: 52.7462, Reconstruction loss: 41.6334, KL loss: 111.1279
Total loss: 54.3509, Reconstruction loss: 43.2798, KL loss: 110.7120
Total loss: 52.8535, Reconstruction loss: 41.5603, KL loss: 112.9322
Total loss: 53.7272, Reconstruction loss: 41.9541, KL loss: 117.7312
Total loss: 50.6722, Reconstruction loss: 39.1600, KL loss: 115.1221
Total loss: 46.9161, Reconstruction loss: 34.9263, KL loss: 119.8981
Epoch 151/200
Total loss: 52.1282, Reconstruction loss: 40.8511, KL loss: 112.7706
Total loss: 52.1336, Reconstruction loss: 40.4310, KL loss: 117.0257
Total loss: 51.8405, Reconstruction loss: 40.2461, KL loss: 115.9439
Total loss: 52.2424, Reconstruction loss: 40.6215, KL loss: 116.2092
Total loss: 53.0046, Reconstruction loss: 41.5047, KL loss: 114.9994
Total loss: 52.8549, Reconstruction loss: 41.3983, KL loss: 114.5656
Total loss: 51.5535, Reconstruction loss: 40.1393, KL loss: 114.1413
Total loss: 50.3415, Reconstruction loss: 39.1652, KL loss: 111.7633
Total loss: 53.9732, Reconstruction loss: 42.7389, KL loss: 112.3431
Total loss: 47.6407, Reconstruction loss: 36.6190, KL loss: 110.2166
Total loss: 51.0208, Reconstruction loss: 40.0611, KL loss: 109.5973
Total loss: 51.4105, Reconstruction loss: 40.1234, KL loss: 112.8711
Total loss: 51.5050, Reconstruction loss: 40.2079, KL loss: 112.9708
Total loss: 51.4092, Reconstruction loss: 40.1613, KL loss: 112.4788
Total loss: 51.4644, Reconstruction loss: 40.4009, KL loss: 110.6354
Total loss: 52.9941, Reconstruction loss: 42.0829, KL loss: 109.1120
Total loss: 47.1392, Reconstruction loss: 36.2956, KL loss: 108.4365
Total loss: 49.0427, Reconstruction loss: 38.3400, KL loss: 107.0266
Total loss: 46.5263, Reconstruction loss: 35.5888, KL loss: 109.3753
Total loss: 48.8715, Reconstruction loss: 38.1612, KL loss: 107.1037
Total loss: 51.4074, Reconstruction loss: 40.3988, KL loss: 110.0866
Total loss: 49.2591, Reconstruction loss: 38.4834, KL loss: 107.7570
Total loss: 49.7574, Reconstruction loss: 39.1011, KL loss: 106.5633
Total loss: 51.4548, Reconstruction loss: 40.7592, KL loss: 106.9558
Total loss: 48.0583, Reconstruction loss: 37.7370, KL loss: 103.2126
Total loss: 52.0082, Reconstruction loss: 41.4615, KL loss: 105.4676
Total loss: 49.2265, Reconstruction loss: 38.5276, KL loss: 106.9889
Total loss: 50.2930, Reconstruction loss: 39.4029, KL loss: 108.9017
Total loss: 48.2827, Reconstruction loss: 37.9226, KL loss: 103.6013
Total loss: 52.9447, Reconstruction loss: 41.8690, KL loss: 110.7573
Total loss: 46.4526, Reconstruction loss: 36.0895, KL loss: 103.6307
Total loss: 49.2533, Reconstruction loss: 38.5350, KL loss: 107.1834
Total loss: 50.6395, Reconstruction loss: 39.7453, KL loss: 108.9423
Total loss: 51.3914, Reconstruction loss: 40.0637, KL loss: 113.2766
Total loss: 46.9843, Reconstruction loss: 36.4980, KL loss: 104.8624
Total loss: 52.5284, Reconstruction loss: 41.6068, KL loss: 109.2166
Total loss: 49.1575, Reconstruction loss: 38.4037, KL loss: 107.5373
Total loss: 50.6892, Reconstruction loss: 39.8833, KL loss: 108.0591
Total loss: 49.1021, Reconstruction loss: 38.1311, KL loss: 109.7101
Total loss: 50.5630, Reconstruction loss: 39.6133, KL loss: 109.4969
Total loss: 50.6935, Reconstruction loss: 39.8388, KL loss: 108.5468
Total loss: 49.2196, Reconstruction loss: 38.6292, KL loss: 105.9047
Total loss: 52.7364, Reconstruction loss: 41.8936, KL loss: 108.4281
Total loss: 49.4609, Reconstruction loss: 38.7193, KL loss: 107.4163
Total loss: 48.3449, Reconstruction loss: 37.6319, KL loss: 107.1305
Total loss: 50.3099, Reconstruction loss: 39.6149, KL loss: 106.9496
Total loss: 51.6051, Reconstruction loss: 41.0214, KL loss: 105.8374
Total loss: 52.1324, Reconstruction loss: 41.3232, KL loss: 108.0916
Total loss: 49.8923, Reconstruction loss: 39.4422, KL loss: 104.5017
Total loss: 50.5866, Reconstruction loss: 40.3179, KL loss: 102.6866
Total loss: 52.4651, Reconstruction loss: 42.1699, KL loss: 102.9526
Total loss: 50.3776, Reconstruction loss: 40.0695, KL loss: 103.0813
Total loss: 52.2271, Reconstruction loss: 41.9132, KL loss: 103.1394
Total loss: 54.4063, Reconstruction loss: 43.8853, KL loss: 105.2104
Total loss: 51.8416, Reconstruction loss: 41.1529, KL loss: 106.8867
Total loss: 49.2592, Reconstruction loss: 39.1962, KL loss: 100.6297
Total loss: 49.2371, Reconstruction loss: 38.8464, KL loss: 103.9065
Total loss: 51.3822, Reconstruction loss: 40.6693, KL loss: 107.1288
Total loss: 52.3463, Reconstruction loss: 41.6054, KL loss: 107.4097
Total loss: 54.3124, Reconstruction loss: 43.6143, KL loss: 106.9810
Total loss: 53.2480, Reconstruction loss: 42.3183, KL loss: 109.2969
Total loss: 54.3110, Reconstruction loss: 42.8953, KL loss: 114.1573
